start_unix,end_unix,wall_median_ms,kernel_median_ms,kernel_first10_ms,kernel_last10_ms,k1_median_ms,k2_median_ms,k3_median_ms,count,condition,index,warmups,reps,gap_s,high_priority,gpu
1790397950.7634676,1790397950.8900032,0.38575000000000004,0.3389759955,0.31193599800000005,0.349120002,0.2397280035,0.060624,0.010624000000000001,1048576,baseline,13,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 2940.0, ""mem_min"": 14201.0, ""pstates"": [""P1""]}"
1790397950.8900032,1790397952.8603117,0.19555,0.16387200000000002,0.1635039985,0.17926400499999998,0.129280001,0.024416,0.00912,1048576,long_warmup,13,7401,30,0.0,False,"{""samples"": 31, ""sm_min"": 2940.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790397952.8603117,1790397954.7652347,0.1999,0.18430399649999998,0.18231999849999997,0.192912,0.1494400055,0.024752,0.010432,1048576,long_warmup,14,7401,30,0.0,False,"{""samples"": 31, ""sm_min"": 2940.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790397954.7652347,1790397954.89906,0.4078,0.347999996,0.3266880035,0.365312001,0.2698080095,0.0614879985,0.010608,1048576,baseline,14,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 2955.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790397954.89906,1790397955.0201201,0.1881,0.1744479995,0.175471997,0.1846080025,0.13737599550000001,0.02752,0.009248,1048576,baseline,15,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 2955.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790397955.0201201,1790397956.83631,0.1953,0.180719997,0.1775039975,0.1834880015,0.1460159945,0.024432000000000002,0.00912,1048576,long_warmup,15,7401,30,0.0,False,"{""samples"": 29, ""sm_min"": 2940.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790397956.83631,1790397958.55862,0.2089,0.183487997,0.18345600450000002,0.18822399950000002,0.1489919945,0.024544001,0.010336,1048576,long_warmup,16,7401,30,0.0,False,"{""samples"": 27, ""sm_min"": 2940.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790397958.55862,1790397958.6785676,0.18880000000000002,0.1750240015,0.1747360025,0.17240000300000002,0.1404640005,0.024896,0.0104,1048576,baseline,16,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 2940.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790397958.6795702,1790397958.798368,0.189,0.1741920005,0.17295999550000002,0.1753440015,0.13931199900000002,0.0247840005,0.010288,1048576,baseline,17,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 2940.0, ""mem_min"": 14001.0, ""pstates"": [""P0"", ""P1""]}"
1790397958.798368,1790397960.4725108,0.2049,0.1832320005,0.1903200055,0.1829600015,0.1485760065,0.0245759995,0.010208,1048576,long_warmup,17,7401,30,0.0,False,"{""samples"": 27, ""sm_min"": 2940.0, ""mem_min"": 14001.0, ""pstates"": [""P0"", ""P1""]}"
1790397960.4725108,1790397960.6036458,0.4075,0.349615997,0.339824004,0.3722079975,0.2746559975,0.0602080005,0.01056,1048576,baseline,18,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 2940.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790397960.6036458,1790397962.4442122,0.2496,0.22393599649999998,0.2185119995,0.22435199999999997,0.1718399975,0.031327999999999995,0.010495999999999998,1048576,long_warmup,18,7401,30,0.0,False,"{""samples"": 29, ""sm_min"": 2940.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790397962.4442122,1790397964.1955633,0.2529,0.218912,0.21968000000000004,0.214912,0.17174400350000002,0.02568,0.010688,1048576,long_warmup,19,7401,30,0.0,False,"{""samples"": 28, ""sm_min"": 2940.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790397964.1965663,1790397964.3188756,0.1921,0.1767040005,0.17566400000000001,0.17822400100000002,0.143040001,0.0247839995,0.009216,1048576,baseline,19,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 2940.0, ""mem_min"": 14001.0, ""pstates"": [""P0"", ""P1""]}"
1790397964.3188756,1790397966.1642666,0.1757,0.16328000250000002,0.16280000249999999,0.1636959985,0.129600003,0.024096,0.00912,1048576,long_warmup,20,7401,30,0.0,False,"{""samples"": 30, ""sm_min"": 2940.0, ""mem_min"": 14001.0, ""pstates"": [""P0"", ""P1""]}"
1790397966.1642666,1790397966.2956262,0.4001,0.3408320045,0.303551998,0.35638400000000003,0.239119999,0.062032001,0.010656,1048576,baseline,20,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 2947.0, ""mem_min"": 14001.0, ""pstates"": [""P0"", ""P1""]}"
