start_unix,end_unix,wall_median_ms,kernel_median_ms,kernel_first10_ms,kernel_last10_ms,k1_median_ms,k2_median_ms,k3_median_ms,count,condition,index,warmups,reps,gap_s,high_priority,gpu
1790398361.782756,1790398361.906128,0.22249999999999998,0.20870400249999999,0.20835199999999998,0.209744001,0.168224007,0.029472001,0.0112,1048576,baseline,7,10,30,0.0,False,"{""samples"": 3, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P0"", ""P1""]}"
1790398361.906128,1790398362.6267817,0.21735,0.20278399949999998,0.2033120035,0.2010720045,0.1616159975,0.029503999,0.011056,1048576,long_warmup,8,2422,30,0.0,False,"{""samples"": 12, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P0"", ""P1""]}"
1790398362.6267817,1790398362.758263,0.42335,0.35828799499999997,0.32947200249999997,0.369695994,0.2753279955,0.0627360005,0.012688,1048576,baseline,8,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790398362.758263,1790398362.88226,0.1997,0.18612799600000002,0.1908799995,0.17782400450000002,0.14636800449999998,0.029472001,0.011168,1048576,baseline,9,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790398362.88226,1790398363.6650684,0.2085,0.195263994,0.1981759965,0.196207996,0.152896002,0.029359999999999997,0.012192,1048576,long_warmup,9,2422,30,0.0,False,"{""samples"": 14, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790398363.6650684,1790398364.5215201,0.21785,0.2023040005,0.199536,0.2037440025,0.16139199599999998,0.029759999500000002,0.01216,1048576,long_warmup,10,2422,30,0.0,False,"{""samples"": 14, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790398364.5215201,1790398364.655019,0.39715,0.3497919975,0.352271993,0.359983994,0.27065600450000005,0.06337599799999999,0.01256,1048576,baseline,10,10,30,0.0,False,"{""samples"": 3, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790398364.655019,1790398364.7751763,0.1988,0.18537600050000003,0.18739200250000002,0.1710240025,0.144304,0.029408,0.010848,1048576,baseline,11,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790398364.7751763,1790398365.4468403,0.21915,0.20392000500000002,0.2035040025,0.20567999999999997,0.16364800200000001,0.029568,0.01112,1048576,long_warmup,11,2422,30,0.0,False,"{""samples"": 12, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P0"", ""P1""]}"
1790398365.4468403,1790398366.137067,0.21755,0.2020320015,0.19793600700000002,0.201839999,0.161472,0.029696001,0.011664,1048576,long_warmup,12,2422,30,0.0,False,"{""samples"": 13, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790398366.137067,1790398366.2740006,0.40090000000000003,0.34251199,0.326079996,0.3516640085,0.261344001,0.0513760005,0.022832000499999998,1048576,baseline,12,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790398366.2740006,1790398366.3939624,0.20329999999999998,0.1901280045,0.19294399850000002,0.18708799750000002,0.1495200025,0.029648,0.011168,1048576,baseline,13,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P0"", ""P1""]}"
1790398366.3939624,1790398367.0610118,0.20955000000000001,0.195855999,0.195855999,0.19745600249999998,0.153088003,0.030095999999999998,0.012192,1048576,long_warmup,13,2422,30,0.0,False,"{""samples"": 11, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P0"", ""P1""]}"
1790398367.0610118,1790398367.7409735,0.27054999999999996,0.24936000149999998,0.231071998,0.2511840045,0.204768002,0.0297759995,0.011824000000000001,1048576,long_warmup,14,2422,30,0.0,False,"{""samples"": 12, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790398367.7409735,1790398367.8789961,0.1991,0.17747200400000002,0.17299200350000002,0.170799998,0.136512004,0.0294080005,0.010976,1048576,baseline,14,10,30,0.0,False,"{""samples"": 3, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790398367.8789961,1790398368.007276,0.39795,0.349248006,0.348655994,0.35344000049999996,0.26872000100000004,0.039824,0.0374560005,1048576,baseline,15,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 2392.0, ""mem_min"": 14201.0, ""pstates"": [""P1""]}"
1790398368.007276,1790398368.708504,0.41895,0.351999996,0.35718400400000005,0.35176000350000003,0.274128005,0.050960000500000005,0.024944,1048576,long_warmup,15,2422,30,0.0,False,"{""samples"": 13, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790398368.708504,1790398369.4896016,0.2136,0.199264002,0.2008479985,0.1989759985,0.15736000249999998,0.029727999999999997,0.012032000000000001,1048576,long_warmup,16,2422,30,0.0,False,"{""samples"": 13, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790398369.4896016,1790398369.612318,0.22744999999999999,0.21352000200000001,0.21368000050000002,0.2132160055,0.1722719965,0.030048,0.011632,1048576,baseline,16,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790398369.612318,1790398369.7396345,0.37375,0.3163999965,0.2347839945,0.31947200200000003,0.236511998,0.0396799985,0.012192000000000001,1048576,baseline,17,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790398369.7396345,1790398370.4104662,0.214,0.1994719975,0.198271998,0.197904004,0.154976003,0.0300319995,0.012015999999999999,1048576,long_warmup,17,2422,30,0.0,False,"{""samples"": 12, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790398370.4104662,1790398370.55151,0.42325,0.349024001,0.3249280025,0.36969598550000005,0.268575996,0.039664000500000005,0.0244640005,1048576,baseline,18,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790398370.55151,1790398371.3126335,0.26575,0.246800006,0.234880001,0.25366400100000003,0.206272006,0.030208,0.011344,1048576,long_warmup,18,2422,30,0.0,False,"{""samples"": 14, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790398371.3126335,1790398372.16557,0.2192,0.203759994,0.20439999749999999,0.203487994,0.1628639995,0.029632,0.01104,1048576,long_warmup,19,2422,30,0.0,False,"{""samples"": 15, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P0"", ""P1""]}"
1790398372.16557,1790398372.2868364,0.19140000000000001,0.177840004,0.177760001,0.16996800299999998,0.132896006,0.0290559995,0.010528,1048576,baseline,19,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790398372.2868364,1790398373.10144,0.26975,0.25065599650000003,0.25843200099999997,0.24958400349999998,0.209887996,0.0302879995,0.011088,1048576,long_warmup,20,2422,30,0.0,False,"{""samples"": 14, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P0"", ""P1""]}"
1790398373.10144,1790398373.2241373,0.2321,0.2174560035,0.20720000100000002,0.218255998,0.1761120035,0.029471999999999998,0.01232,1048576,baseline,20,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790398373.2241373,1790398373.3444114,0.23045,0.216256003,0.1961279995,0.202816003,0.168944001,0.0290239995,0.01232,1048576,baseline,21,10,30,0.0,False,"{""samples"": 3, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790398373.3444114,1790398374.0318906,0.1941,0.17099200050000002,0.199696,0.166864004,0.128656,0.029392,0.011056,1048576,long_warmup,21,2422,30,0.0,False,"{""samples"": 12, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P0"", ""P1""]}"
1790398374.0318906,1790398374.766549,0.25375000000000003,0.232320002,0.2280959935,0.231551998,0.1811679975,0.0308639995,0.011344,1048576,long_warmup,22,2422,30,0.0,False,"{""samples"": 13, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790398374.766549,1790398374.9116683,0.39905,0.33563200399999993,0.3231840035,0.3369439985,0.2491200045,0.040224000499999996,0.0367200005,1048576,baseline,22,10,30,0.0,False,"{""samples"": 3, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P0"", ""P1""]}"
1790398374.9116683,1790398375.6040268,0.21735,0.2018880015,0.2038879995,0.19689600000000002,0.1618240025,0.029488,0.011184,1048576,long_warmup,23,2422,30,0.0,False,"{""samples"": 12, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P0"", ""P1""]}"
1790398375.6040268,1790398375.7335706,0.3916,0.325983998,0.31543999749999996,0.3439839895,0.248512,0.051376,0.036816001,1048576,baseline,23,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790398375.7335706,1790398376.404144,0.21889999999999998,0.202735995,0.201599998,0.20225599849999998,0.16227199850000001,0.029519999499999998,0.01104,1048576,long_warmup,24,2422,30,0.0,False,"{""samples"": 12, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790398376.404144,1790398376.5283947,0.21665,0.197327996,0.21267199999999997,0.193407997,0.1553439945,0.029456001000000002,0.012303999999999999,1048576,baseline,24,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790398376.5283947,1790398377.3703136,0.4222,0.3554879965,0.356128003,0.365072,0.2773279995,0.0641439965,0.012639999999999998,1048576,long_warmup,25,2422,30,0.0,False,"{""samples"": 15, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790398377.3703136,1790398377.5040534,0.3925,0.34028798849999997,0.324096006,0.34278399149999994,0.2621279955,0.0634239985,0.012464,1048576,baseline,25,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790398377.5040534,1790398377.6250634,0.22635,0.2121279935,0.193727998,0.214832,0.169935994,0.0293279995,0.011168,1048576,baseline,26,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790398377.6250634,1790398378.4119172,0.2178,0.202944,0.20590400250000002,0.19527999499999998,0.16243200000000002,0.029712000000000002,0.011632,1048576,long_warmup,26,2422,30,0.0,False,"{""samples"": 14, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790398378.4119172,1790398378.5355635,0.22965,0.21480000600000002,0.21289600350000001,0.213839999,0.172368005,0.030351999999999997,0.011168,1048576,baseline,27,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790398378.5355635,1790398379.2605963,0.2177,0.20278400400000002,0.200224006,0.2047680015,0.160464004,0.029536,0.011936,1048576,long_warmup,27,2422,30,0.0,False,"{""samples"": 12, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790398379.2605963,1790398379.4086246,0.40159999999999996,0.32584000150000003,0.3221600015,0.357999992,0.24838400649999998,0.038288001,0.03912,1048576,baseline,28,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P0"", ""P1""]}"
1790398379.4086246,1790398380.1467042,0.2228,0.2059839965,0.205135997,0.202992004,0.16488,0.029568,0.011216,1048576,long_warmup,28,2422,30,0.0,False,"{""samples"": 13, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P0"", ""P1""]}"
1790398380.1467042,1790398380.2710214,0.41015,0.33870400349999996,0.326975997,0.340704,0.259039998,0.040928001,0.0248,1048576,baseline,29,10,30,0.0,False,"{""samples"": 3, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790398380.2710214,1790398381.0377107,0.2506,0.229343998,0.2290720015,0.229343998,0.1800799965,0.0361279995,0.012464,1048576,long_warmup,29,2422,30,0.0,False,"{""samples"": 13, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P0"", ""P1""]}"
1790398381.0377107,1790398381.1626787,0.22699999999999998,0.2137919975,0.21703999950000002,0.212224001,0.17251200249999998,0.029664,0.011168,1048576,baseline,30,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790398381.163681,1790398381.9371517,0.41095000000000004,0.3386399975,0.3386399975,0.3319840005,0.25977601100000003,0.06446399950000001,0.012864,1048576,long_warmup,30,2422,30,0.0,False,"{""samples"": 13, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790398381.9371517,1790398382.0674644,0.22985,0.213440004,0.22068799849999998,0.2029759995,0.171456002,0.029887999499999998,0.012015999999999999,1048576,baseline,31,10,30,0.0,False,"{""samples"": 3, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790398382.0674644,1790398382.823874,0.2187,0.2036160025,0.203727999,0.21606400049999996,0.1636160015,0.029632,0.01104,1048576,long_warmup,31,2422,30,0.0,False,"{""samples"": 13, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790398382.823874,1790398383.5090396,0.2137,0.199263996,0.2033599995,0.19729599650000001,0.1559199985,0.0301759995,0.012064,1048576,long_warmup,32,2422,30,0.0,False,"{""samples"": 12, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P0"", ""P1""]}"
1790398383.5090396,1790398383.64706,0.22095,0.206768,0.203424003,0.2115359965,0.1629600005,0.029103999999999998,0.011168,1048576,baseline,32,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790398383.64706,1790398384.3247163,0.21415,0.200176003,0.2116959995,0.19848,0.156959996,0.029888,0.012112000000000001,1048576,long_warmup,33,2422,30,0.0,False,"{""samples"": 12, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790398384.3247163,1790398384.4508793,0.1982,0.1836959985,0.1737119955,0.1853439985,0.144111998,0.0291520005,0.011168,1048576,baseline,33,10,30,0.0,False,"{""samples"": 3, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P0"", ""P1""]}"
1790398384.4508793,1790398385.253985,0.4181,0.3646560005,0.3617600025,0.35380799949999997,0.2800479975,0.040159998,0.012832,1048576,long_warmup,34,2422,30,0.0,False,"{""samples"": 13, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P0"", ""P1""]}"
1790398385.253985,1790398385.3900228,0.42255,0.35575999599999997,0.3524160125,0.33808001099999996,0.2753600035,0.0440959985,0.012768,1048576,baseline,34,10,30,0.0,False,"{""samples"": 3, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790398385.3900228,1790398386.1435537,0.27049999999999996,0.24270400050000002,0.24270400050000002,0.2521760005,0.1992160005,0.031136,0.011824,1048576,long_warmup,35,2422,30,0.0,False,"{""samples"": 13, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790398386.1435537,1790398386.2677104,0.2258,0.209136,0.2003199975,0.21236799950000002,0.167856,0.029408,0.011184,1048576,baseline,35,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
