start_unix,end_unix,wall_median_ms,kernel_median_ms,kernel_first10_ms,kernel_last10_ms,k1_median_ms,k2_median_ms,k3_median_ms,count,condition,index,warmups,reps,gap_s,high_priority,gpu
1790363518.1109624,1790363518.2446845,0.1462,0.1162399985,0.10660800000000001,0.1189440005,0.0883840025,0.009328,0.003872,16384,high_priority,29,10,30,0.0,True,"{""samples"": 2, ""sm_min"": 2167.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790363518.2446845,1790363518.7850132,0.14815,0.1243360005,0.1226560005,0.1243679975,0.082704,0.010735999999999999,0.0092,16384,long_warmup,29,2671,30,0.0,False,"{""samples"": 8, ""sm_min"": 2167.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790363521.7858148,1790363521.9245882,0.34809999999999997,0.2951679975,0.2958400035,0.29620800199999997,0.2114400045,0.042112,0.040864,16384,idle_gap,29,10,30,3.0,False,"{""samples"": 2, ""sm_min"": 930.0, ""mem_min"": 7001.0, ""pstates"": [""P0"", ""P3""]}"
1790363521.9245882,1790363522.047444,0.1523,0.12604800200000002,0.12673600200000001,0.12659200050000002,0.0806240025,0.010768,0.009167999999999999,16384,baseline,30,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 1027.0, ""mem_min"": 14001.0, ""pstates"": [""P0""]}"
1790363522.047444,1790363522.2113879,0.1488,0.1252479995,0.0967040005,0.10951999999999999,0.081184,0.01032,0.009632,16384,many_reps,30,10,300,0.0,False,"{""samples"": 2, ""sm_min"": 1027.0, ""mem_min"": 14001.0, ""pstates"": [""P0""]}"
1790363522.2113879,1790363522.3338368,0.14565,0.11915200100000001,0.11915200100000001,0.09959999950000001,0.0832,0.0112,0.009312,16384,high_priority,30,10,30,0.0,True,"{""samples"": 2, ""sm_min"": 1027.0, ""mem_min"": 14001.0, ""pstates"": [""P0""]}"
1790363525.3343449,1790363525.4719715,0.14679999999999999,0.11211199699999999,0.0989279995,0.1102239995,0.080495998,0.008816000000000001,0.009455999999999999,16384,idle_gap,30,10,30,3.0,False,"{""samples"": 2, ""sm_min"": 652.0, ""mem_min"": 7001.0, ""pstates"": [""P3""]}"
1790363525.4719715,1790363526.0106764,0.1515,0.114495998,0.12345599800000001,0.0994240005,0.081615999,0.009951999999999999,0.008480000000000001,16384,long_warmup,30,2671,30,0.0,False,"{""samples"": 9, ""sm_min"": 652.0, ""mem_min"": 7001.0, ""pstates"": [""P1"", ""P3""]}"
1790363526.0106764,1790363526.6213267,0.14495,0.12441599750000001,0.12564799799999998,0.126000002,0.08129600049999999,0.011088,0.009824,16384,long_warmup,31,2671,30,0.0,False,"{""samples"": 10, ""sm_min"": 2970.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790363529.6224453,1790363529.7491405,0.1514,0.120128,0.120128,0.12455999649999999,0.09068800099999999,0.009728,0.008976,16384,idle_gap,31,10,30,3.0,False,"{""samples"": 2, ""sm_min"": 877.0, ""mem_min"": 7001.0, ""pstates"": [""P3""]}"
1790363529.7491405,1790363529.9192796,0.14529999999999998,0.1199679995,0.1126080005,0.10872,0.081744,0.010096,0.008864,16384,many_reps,31,10,300,0.0,False,"{""samples"": 3, ""sm_min"": 877.0, ""mem_min"": 7001.0, ""pstates"": [""P3""]}"
1790363529.9192796,1790363530.0434074,0.1491,0.11708800050000001,0.1229599995,0.12532800249999998,0.080848001,0.010079999999999999,0.00984,16384,high_priority,31,10,30,0.0,True,"{""samples"": 2, ""sm_min"": 2287.0, ""mem_min"": 14201.0, ""pstates"": [""P0""]}"
1790363530.0434074,1790363530.167212,0.14825,0.12268799999999999,0.12054399799999999,0.12004799899999999,0.084624,0.010992,0.009424,16384,baseline,31,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 2287.0, ""mem_min"": 14201.0, ""pstates"": [""P0""]}"
1790363530.167212,1790363530.4104002,0.37015,0.30091199700000004,0.294192,0.12415999750000001,0.212832004,0.041983999,0.041216001,16384,many_reps,32,10,300,0.0,False,"{""samples"": 4, ""sm_min"": 2287.0, ""mem_min"": 14201.0, ""pstates"": [""P0""]}"
1790363530.4104002,1790363530.963546,0.15189999999999998,0.121471998,0.123376001,0.1234559995,0.092432,0.010112,0.004656,16384,long_warmup,32,2671,30,0.0,False,"{""samples"": 8, ""sm_min"": 2775.0, ""mem_min"": 14201.0, ""pstates"": [""P0""]}"
1790363533.9645596,1790363534.0917215,0.1616,0.12977599750000002,0.128527999,0.12913599850000002,0.1001440025,0.010783999999999998,0.009632,16384,idle_gap,32,10,30,3.0,False,"{""samples"": 2, ""sm_min"": 787.0, ""mem_min"": 7001.0, ""pstates"": [""P3""]}"
1790363534.0917215,1790363534.2134724,0.1414,0.122847999,0.1205759975,0.12430399849999998,0.0823519975,0.010608,0.008832,16384,high_priority,32,10,30,0.0,True,"{""samples"": 2, ""sm_min"": 787.0, ""mem_min"": 7001.0, ""pstates"": [""P3""]}"
1790363534.2134724,1790363534.3345187,0.1477,0.113792,0.1241759985,0.110464001,0.08067199950000001,0.010128,0.009024,16384,baseline,32,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 787.0, ""mem_min"": 7001.0, ""pstates"": [""P3""]}"
1790363534.335519,1790363534.4609983,0.15015,0.1261760035,0.126432002,0.12745600099999999,0.0835199985,0.01008,0.008992,16384,high_priority,33,10,30,0.0,True,"{""samples"": 2, ""sm_min"": 787.0, ""mem_min"": 7001.0, ""pstates"": [""P3""]}"
